0 -0.784923 0.0045629
1 -0.784711 0.004541
2 -0.784249 0.00459141
3 -0.784201 0.00459629
4 -0.784581 0.00451754
5 -0.784758 0.00452629
6 -0.784611 0.00456048
7 -0.785084 0.00450319
8 -0.784807 0.00452339
9 -0.784591 0.00448823
10 -0.785093 0.00441731
11 -0.784839 0.00435764
12 -0.784735 0.00433043
13 -0.7847 0.00425974
14 -0.784665 0.00421204
15 -0.785163 0.00420729
16 -0.785299 0.00418345
17 -0.785294 0.00415759
18 -0.785437 0.00421357
19 -0.7853 0.004297
20 -0.785229 0.004341
21 -0.785335 0.00430315
22 -0.785432 0.0041978
23 -0.785554 0.00419551
24 -0.785339 0.00420474
25 -0.785449 0.00417659
26 -0.785514 0.00416358
27 -0.785582 0.00415382
28 -0.785442 0.0041223
29 -0.785301 0.00417188
30 -0.785535 0.00413134
31 -0.785286 0.00410587
32 -0.785217 0.00413048
33 -0.785229 0.00418827
34 -0.785559 0.00417075
35 -0.785023 0.0042602
36 -0.784824 0.00432297
37 -0.784583 0.00436398
38 -0.784878 0.00438731
39 -0.784867 0.00433984
40 -0.784799 0.00435536
41 -0.784711 0.00440845
42 -0.78496 0.0043232
43 -0.785309 0.00432244
44 -0.785437 0.00433355
45 -0.78547 0.00421548
46 -0.785202 0.00421556
47 -0.7852 0.00423249
48 -0.785197 0.00434505
49 -0.785172 0.0043289
50 -0.785145 0.00433015
51 -0.784938 0.00427289
52 -0.784959 0.00427929
53 -0.785184 0.00426975
54 -0.784799 0.00414534
55 -0.784896 0.00414645
56 -0.784646 0.0041244
57 -0.784599 0.00418966
58 -0.784645 0.0042135
59 -0.784977 0.00425933
60 -0.785128 0.00424043
61 -0.785078 0.00415074
62 -0.784949 0.00420667
63 -0.784776 0.00417077
64 -0.784634 0.00419378
65 -0.784606 0.00420423
66 -0.78449 0.00418572
67 -0.784353 0.00416484
68 -0.784592 0.0041805
69 -0.784581 0.00415676
70 -0.78489 0.00411935
71 -0.784585 0.00416807
72 -0.784531 0.0041325
73 -0.78437 0.00416621
74 -0.784209 0.00423136
75 -0.783818 0.00426833
76 -0.78383 0.00431965
77 -0.783513 0.00430192
78 -0.783339 0.00433733
79 -0.783323 0.00434154
80 -0.78374 0.00434066
81 -0.783726 0.00426911
82 -0.78369 0.00424817
83 -0.784102 0.00426459
84 -0.784335 0.00429733
85 -0.784437 0.00425684
86 -0.784282 0.00421776
87 -0.784537 0.00422018
88 -0.78459 0.00418852
89 -0.784553 0.00419099
90 -0.784373 0.00418849
91 -0.784425 0.00412796
92 -0.784623 0.0040648
93 -0.784318 0.0040452
94 -0.784257 0.00402465
95 -0.784282 0.00401533
96 -0.784317 0.00398385
97 -0.784481 0.00394198
98 -0.784258 0.00399053
99 -0.784262 0.00407054
100 -0.784315 0.00399117
101 -0.784253 0.00399876
102 -0.784567 0.00407224
103 -0.784563 0.00402086
104 -0.784748 0.00396246
105 -0.784701 0.00395857
106 -0.784606 0.00388908
107 -0.784277 0.00389435
108 -0.784391 0.00394854
109 -0.784678 0.00392463
110 -0.784901 0.00392808
111 -0.78481 0.00392617
112 -0.785057 0.00388206
113 -0.785167 0.00391193
114 -0.785362 0.00393017
115 -0.785467 0.00397683
116 -0.785656 0.00395685
117 -0.785522 0.00397053
118 -0.785377 0.00390597
119 -0.785407 0.00386323
120 -0.785471 0.0038798
121 -0.785799 0.00389951
122 -0.785678 0.0038804
123 -0.785605 0.0038513
124 -0.785601 0.00383914
125 -0.785651 0.00381669
