0 0.322024 0.00408333
1 0.74469 1.48238
2 3.08674 1.22586
3 0.200497 1.72878
4 2.29186 1.5827
5 -0.442556 2.13536
6 4.17397 1.83444
7 2.45713 1.62986
8 1.29996 1.82552
9 -0.0150544 1.73411
10 2.09923 1.79247
11 1.14827 1.65375
12 2.52541 1.32071
13 -1.05123 1.43247
14 1.0511 1.33662
15 2.17784 1.4463
16 -1.31271 1.32549
17 3.23013 1.79407
18 -0.302068 1.48394
19 1.33793 1.76315
20 0.111819 1.71605
21 5.00387 1.42386
22 2.64435 1.60173
23 2.53976 1.57939
24 -0.889211 0.965727
25 -0.396483 1.37524
26 1.54486 1.68579
27 0.600738 1.34784
28 1.09172 1.82953
29 1.6616 1.31596
30 -1.70571 1.31293
31 -0.254093 1.1396
32 2.00591 1.69433
33 1.70563 1.31985
34 -2.34796 1.0809
35 0.380787 1.82174
36 1.43387 1.37762
37 -2.54592 1.647
38 3.20828 1.18114
39 -2.30094 1.443
40 -1.44954 1.05506
41 0.234886 1.31213
42 1.46548 1.33224
43 0.685967 1.25003
44 1.99383 1.65525
45 -0.52548 1.60755
46 3.37531 1.25499
47 -2.10427 1.33736
48 0.45192 1.46098
49 -1.3527 1.31515
50 -1.0338 1.20255
51 -0.0329189 1.36799
52 -3.00812 1.35318
53 1.19945 1.64195
54 -0.626196 1.56304
55 -2.21398 1.50425
56 0.214646 1.01428
57 2.15006 1.46978
58 0.620077 1.6186
59 -0.313097 1.3886
60 3.56697 1.61174
61 3.95784 1.58287
62 2.67169 1.51292
63 -1.21653 1.38138
64 0.00211334 1.39563
65 1.71347 1.30555
66 -0.475978 1.48997
67 0.948561 1.23939
68 1.75876 1.53197
69 1.29618 1.54086
70 -0.0408608 1.66265
71 -1.38887 1.33272
72 0.228482 1.40004
73 -0.0511288 1.25118
74 -0.6752 1.21046
75 -1.95086 1.36066
76 0.302558 0.823054
77 0.44116 1.56447
78 -1.80747 1.48761
79 -0.75359 1.51952
80 0.601953 1.33769
81 -0.773725 1.35486
82 1.54575 1.73854
83 0.234256 1.34003
84 -0.990046 1.12209
85 -0.198451 1.8148
86 2.00151 1.67527
87 0.309431 1.41207
88 -1.41724 1.65226
89 -0.235147 1.48251
90 -0.789811 1.54356
91 -3.1219 1.42794
92 0.100982 1.5291
93 0.833879 1.5497
94 1.32382 1.3801
95 -0.833856 1.38504
96 0.673308 1.21761
97 3.68994 1.76888
98 2.20329 1.21178
99 0.371403 1.46166
100 1.11491 1.40449
101 0.341151 2.01067
102 -0.812424 1.66413
103 1.56391 1.24417
104 0.666573 1.40646
105 0.414452 1.67381
106 0.48131 1.62303
107 1.56416 1.34661
108 0.720735 1.24146
109 1.13224 1.69543
110 -0.331982 1.46914
111 -2.57484 1.30538
112 -1.432 1.63502
113 2.27069 1.55027
114 0.817847 1.34063
115 -0.509612 1.73281
116 0.627566 1.87859
117 1.94198 1.37898
118 1.18356 1.74654
119 2.44144 1.46377
120 1.19753 1.13113
121 0.437908 1.37671
122 0.555616 1.2449
123 1.03838 1.26316
124 1.8278 1.14398
125 -0.751938 1.23433
126 4.67465 1.51119
127 -2.84089 1.29322
128 -1.34157 1.02464
129 1.41155 1.54768
130 1.24821 1.2656
131 -3.28285 1.60248
132 1.70606 1.46053
133 0.683993 1.50422
134 2.2163 1.56705
135 0.528863 1.6566
136 1.14126 1.63671
137 -0.350466 1.35348
138 0.0822398 1.51919
139 -0.778434 1.53637
140 1.19885 1.30044
141 -1.29528 1.62106
142 -0.179431 1.4958
143 -2.33141 1.6331
144 1.88426 1.42351
145 0.237005 1.26195
146 -0.941567 1.16702
147 1.52967 1.57454
148 0.638007 1.49922
149 -0.5823 1.5131
150 0.660014 1.64344
151 -1.95398 1.74714
152 0.290143 1.32129
153 -0.459958 1.76025
154 0.17579 1.04613
155 1.35874 1.30488
156 -1.07377 1.71313
157 0.137546 1.61998
158 0.397383 1.48495
159 1.49399 1.09952
160 0.221303 1.59954
161 -1.65902 1.59825
162 0.0707111 1.45487
163 -0.139892 1.71792
164 -0.953762 1.3819
165 -0.54248 1.63906
166 1.82289 1.32228
167 -0.0786618 1.07451
168 -0.0499563 1.7904
169 -1.47479 1.36746
170 0.675468 1.44546
171 -1.10732 1.06846
172 -0.186312 1.14327
173 1.51729 1.38195
174 -1.00383 1.60175
175 0.0623486 1.58356
176 -1.69238 1.60878
177 -0.041348 1.31003
178 -0.309089 1.49994
179 -1.4645 1.44244
180 2.44982 1.30272
181 2.44907 1.56896
182 0.216022 1.97004
183 1.09594 1.78224
184 0.629524 1.42429
185 2.99263 1.51458
186 -0.495549 1.65175
187 -0.401278 1.68588
188 -0.951829 1.18973
189 0.612987 1.24655
190 0.878507 1.34611
191 -2.13773 1.31145
192 0.0922965 1.4558
193 0.970139 1.21435
194 -1.15379 1.68853
195 1.22704 1.34662
196 -2.36847 1.43932
197 0.125589 1.89194
198 1.83047 1.57079
199 0.237416 1.48395
200 -1.80105 1.36771
201 -1.42364 1.67606
202 0.235909 1.58146
203 4.20218 1.43221
204 -1.26566 1.15323
