0 0.320141 0.00366811
1 0.301065 0.718286
2 1.0064 0.769445
3 0.0141463 1.00563
4 0.649382 0.76453
5 0.157321 1.20751
6 2.16772 1.11576
7 1.02735 0.872428
8 0.771484 0.838757
9 0.694355 0.849253
10 1.51499 0.891345
11 0.232169 1.01295
12 1.64393 0.743862
13 0.267226 0.634025
14 -0.300029 0.815009
15 1.55888 0.73657
16 -0.426598 0.792953
17 1.0117 0.952322
18 -0.35507 0.903156
19 0.720414 0.876046
20 -0.285876 0.914449
21 2.67663 0.783227
22 0.711987 0.805574
23 0.840839 0.669571
24 -0.473135 0.570427
25 0.561734 0.665946
26 0.889493 0.900655
27 0.654237 0.606752
28 0.893034 0.988305
29 0.542787 0.780976
30 -0.302551 0.751372
31 -0.0250956 0.66515
32 1.81488 0.760746
33 0.678072 0.896733
34 -0.570058 0.609274
35 -0.100494 0.907239
36 0.493486 0.704199
37 -1.27536 0.813008
38 1.51286 0.643405
39 -0.678798 0.690248
40 -0.346892 0.558606
41 0.559331 0.715075
42 1.03278 0.762247
43 0.550768 0.621741
44 1.23217 0.940404
45 -0.637671 0.855773
46 1.42894 0.681124
47 -0.842578 0.711261
48 0.686209 0.714377
49 -0.563498 0.643913
50 0.0130073 0.696998
51 -0.349434 0.839115
52 -1.14983 0.689644
53 0.887452 0.782378
54 -0.152062 0.767671
55 -0.658752 0.754722
56 0.123149 0.444098
57 0.840731 0.731653
58 0.539269 0.79714
59 -0.0816522 0.771663
60 1.10979 0.885926
61 1.84928 0.798115
62 1.50521 0.921662
63 -0.928078 0.6805
64 0.494572 0.70193
65 1.1594 0.805183
66 0.0149057 0.801865
67 0.90282 0.638023
68 0.755758 0.888366
69 1.07665 0.847657
70 0.277416 0.723429
71 -0.598522 0.660461
72 0.702511 0.738583
73 -0.14456 0.613999
74 0.141899 0.484577
75 -0.0542831 0.861906
76 0.415833 0.488033
77 0.350234 0.709446
78 -0.58743 0.794176
79 0.271866 0.692911
80 0.730712 0.577555
81 -0.105945 0.662844
82 1.15811 0.898048
83 0.267121 0.734103
84 -0.630549 0.565705
85 -0.0674972 0.835112
86 0.672362 0.781146
87 0.242835 0.581838
88 -0.274103 0.862714
89 0.270289 0.585713
90 0.0341276 0.809446
91 -1.2509 0.555305
92 0.717201 0.725532
93 0.718063 0.754279
94 0.394233 0.592714
95 -0.373445 0.626982
96 0.203537 0.592803
97 2.02092 0.902914
98 1.00841 0.567874
99 0.462571 0.813883
100 0.748879 0.743372
101 0.66029 1.11739
102 -0.0901408 0.90296
103 1.50016 0.657899
104 0.665046 0.697836
105 1.01105 0.870586
106 0.0405685 0.827707
107 0.404293 0.731913
108 0.905 0.693291
109 0.443324 0.690631
110 -0.192373 0.660848
111 -0.846667 0.751093
112 -0.372406 0.799487
113 1.01892 0.757943
114 0.513288 0.641167
115 0.505219 0.823706
116 0.303881 0.879979
117 1.35748 0.606906
118 0.693661 0.845616
119 1.7003 0.805168
120 0.504917 0.605326
121 -0.155291 0.578404
122 0.436536 0.66336
123 0.56517 0.50866
124 0.881681 0.587349
125 -0.00271067 0.637316
126 2.05682 0.746382
127 -0.829941 0.720847
128 -0.429086 0.514365
129 1.16184 0.662687
130 0.634356 0.767377
131 -1.01514 0.795861
132 1.41716 0.749907
133 0.717256 0.770736
134 1.36906 0.73068
135 0.14086 0.696277
136 0.996218 0.766344
137 0.162853 0.70119
138 -0.0185287 0.773169
139 -0.691038 0.622761
140 0.817782 0.728813
141 -0.537463 0.86574
142 0.231563 0.76775
143 -1.07542 0.849831
144 0.798312 0.72651
145 -0.166097 0.655982
146 -0.210831 0.720078
147 1.22032 0.794828
148 0.534215 0.652545
149 -0.376998 0.651274
150 0.310287 0.684023
151 -1.1395 0.834463
152 0.25114 0.723493
153 0.274915 0.821291
154 -0.0482294 0.601093
155 0.80466 0.657955
156 -0.382424 0.866235
157 0.402791 0.833382
158 -0.00475413 0.792177
159 0.684287 0.494853
160 0.410417 0.773502
161 -0.870513 0.832396
162 0.156288 0.533684
163 0.563887 0.864558
164 -0.474702 0.668476
165 -0.230511 0.604794
166 0.895377 0.681177
167 -0.095212 0.511492
168 0.396481 0.903568
169 -0.480208 0.771288
170 0.202704 0.766509
171 -0.239121 0.561664
172 -0.0597365 0.694688
173 0.512538 0.789152
174 -0.476771 0.666504
175 0.0861387 0.847615
176 -0.0563456 0.798098
177 0.106595 0.673532
178 0.1822 0.710483
179 -0.403251 0.698565
180 0.724968 0.667396
181 1.14864 0.724772
182 0.36045 0.93302
183 0.689864 0.8547
184 0.675962 0.75739
185 1.70211 0.833216
186 -0.219238 0.747601
187 0.557868 0.717311
188 -1.03041 0.557625
189 0.753828 0.68765
190 0.0313011 0.6213
191 -0.893199 0.591848
192 -0.0629165 0.712792
193 1.02443 0.656539
194 -0.685726 0.80889
195 0.481053 0.661856
196 -1.56436 0.648713
197 0.0128652 0.785439
198 1.69034 0.848029
199 0.736447 0.810558
200 -0.668699 0.630469
201 -0.573207 0.818142
202 0.464496 0.734887
203 2.72077 0.635127
204 -0.441414 0.59326
205 1.105 0.759581
206 -0.716048 0.73039
207 -0.806007 0.868814
208 -0.572317 0.834327
209 1.87607 0.636813
210 -1.1425 0.795042
211 0.670404 0.979046
212 -0.734025 0.829591
213 -0.998431 0.456459
214 0.777943 0.736902
215 0.838557 0.575713
216 2.05714 0.82855
217 2.15011 0.616489
218 0.190995 1.08607
219 0.363774 0.734934
220 0.320315 0.797599
221 0.486069 0.736752
