0 0.187158 0.0176426
1 0.187342 0.0174516
2 0.188788 0.0171266
3 0.187126 0.0168631
4 0.189279 0.0161796
5 0.189113 0.016733
6 0.184977 0.0159807
7 0.183219 0.0165864
8 0.185956 0.0171416
9 0.187358 0.0169239
10 0.186756 0.0168741
11 0.185258 0.0175517
12 0.187588 0.0185438
13 0.186238 0.018972
14 0.185649 0.0184945
15 0.188528 0.0195836
16 0.1851 0.0186501
17 0.185564 0.0187092
18 0.190303 0.0194056
19 0.19589 0.0195679
20 0.197261 0.0190639
21 0.198628 0.0186799
22 0.196619 0.0188596
23 0.192799 0.0181603
24 0.191039 0.0184336
25 0.194739 0.0190067
26 0.197352 0.0190602
27 0.191115 0.0189784
28 0.193968 0.0182633
29 0.192607 0.0181212
