0 4.18969 0.621356
1 2.88511 0.497389
2 3.5096 0.574154
3 3.16594 0.416323
4 3.84424 0.524562
5 2.8556 0.430363
6 4.22004 0.363663
7 3.26567 0.69065
8 3.44311 0.655324
9 3.46155 0.530517
10 3.42687 0.652446
11 3.83902 0.516751
12 4.12763 0.543135
13 2.65218 0.702311
14 3.0173 0.647011
15 4.12268 0.411008
16 4.26896 0.598606
17 4.96585 0.494008
18 4.04262 0.472402
19 3.99285 0.640629
20 3.99406 0.465255
21 4.17748 0.554647
22 3.96571 0.371535
23 4.11829 0.597648
24 3.29326 0.56819
25 4.29727 0.519464
26 3.76458 0.622156
27 3.22334 0.590427
28 4.24962 0.489448
29 3.87632 0.222362
